IDPROGRAMA,NAZIV,IDPREDMETA,NAZIVPREDMETA,OZNAKAROKA,SKGODINA,PROSECNAOCENA,BROJPOLAGANJA
301,"Matematika",1775,"Topoloska kombinatorika","sep1",2016,10.000,1
301,"Matematika",1779,"K - teorija","sep1",2018,10.000,1
301,"Matematika",1781,"Teorija homotopije","jun1",2019,10.000,2
301,"Matematika",1781,"Teorija homotopije","sep1",2019,5.000,2
301,"Matematika",1781,"Teorija homotopije","sep2",2019,5.000,2
301,"Matematika",1781,"Teorija homotopije","sep3",2019,10.000,2
301,"Matematika",1792,"Matematicka statistika","jan2",2015,9.500,1
301,"Matematika",1792,"Matematicka statistika","sep1",2015,8.000,1
301,"Matematika",1792,"Matematicka statistika","sep1",2016,8.000,1
301,"Matematika",1792,"Matematicka statistika","sep1",2019,10.000,1
301,"Matematika",1792,"Matematicka statistika","sep2",2019,9.000,1
301,"Matematika",1792,"Matematicka statistika","sep3",2019,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","jan1",2018,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","jan2",2015,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","jan2",2016,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","jan2",2018,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","jun1",2018,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","jun1",2019,9.667,1
301,"Matematika",1793,"Teorija slucajnih procesa","sep1",2015,10.000,1
301,"Matematika",1793,"Teorija slucajnih procesa","sep1",2016,7.000,1
301,"Matematika",1798,"Stacionarni slucajni procesi","jun1",2015,9.000,1
301,"Matematika",1798,"Stacionarni slucajni procesi","jun1",2016,10.000,1
301,"Matematika",1798,"Stacionarni slucajni procesi","sep1",2016,10.000,1
301,"Matematika",1799,"Analiza vremenskih serija","jun1",2018,10.000,1
301,"Matematika",1801,"Stohasticke diferencijalne jednacine","jun1",2016,10.000,1
301,"Matematika",1802,"Stohasticka finansijska matematika","jan1",2017,10.000,1
301,"Matematika",1802,"Stohasticka finansijska matematika","sep1",2017,10.000,1
301,"Matematika",1803,"Testiranje statistickih hipoteza","jan2",2017,10.000,1
301,"Matematika",1803,"Testiranje statistickih hipoteza","jun1",2016,10.000,1
301,"Matematika",1803,"Testiranje statistickih hipoteza","jun1",2018,10.000,1
301,"Matematika",1803,"Testiranje statistickih hipoteza","sep1",2017,10.000,1
301,"Matematika",1803,"Testiranje statistickih hipoteza","sep1",2019,10.000,1
301,"Matematika",1804,"Linearni statisticki modeli","jun1",2019,10.000,1
301,"Matematika",1804,"Linearni statisticki modeli","sep2",2019,10.000,1
301,"Matematika",1805,"Neparametarska statistika","jun1",2016,10.000,1
301,"Matematika",1809,"Stohasticka analiza","jan2",2016,10.000,1
301,"Matematika",1809,"Stohasticka analiza","jan2",2019,10.000,1
301,"Matematika",1811,"Teorija ekstremnih vrednosti","jan1",2016,10.000,1
301,"Matematika",1811,"Teorija ekstremnih vrednosti","jan2",2017,10.000,1
301,"Matematika",1811,"Teorija ekstremnih vrednosti","jun1",2019,10.000,1
301,"Matematika",1812,"Teorija rizika","sep1",2016,10.000,1
301,"Matematika",1816,"Dinamika sistema tela","sep1",2019,10.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","jan2",2015,8.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","janps",2018,7.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","jun1",2019,9.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","jun2",2016,8.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","kom",2015,8.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","sep2",2016,10.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","sep2",2017,9.000,1
303,"Astronomija i astrofizika",1817,"Izrada doktorske disertacije 1","sep2",2018,7.000,1
303,"Astronomija i astrofizika",1818,"Izrada doktorske disertacije 2","kom",2015,7.500,1
303,"Astronomija i astrofizika",1818,"Izrada doktorske disertacije 2","sep2",2016,8.667,1
303,"Astronomija i astrofizika",1818,"Izrada doktorske disertacije 2","sep2",2017,7.000,1
303,"Astronomija i astrofizika",1818,"Izrada doktorske disertacije 2","sep2",2018,8.667,1
303,"Astronomija i astrofizika",1818,"Izrada doktorske disertacije 2","sep4",2019,7.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","jan2",2016,8.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","jan2",2017,10.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","jun2",2019,10.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","kom",2016,7.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","sep1",2019,10.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","sep2",2017,8.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","sep2",2018,9.000,1
303,"Astronomija i astrofizika",1819,"Izrada doktorske disertacije 3","sep3",2019,10.000,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","jun2",2017,8.000,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","sep2",2016,7.000,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","sep2",2017,9.500,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","sep2",2018,7.000,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","sep2",2019,9.000,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","sep3",2019,10.000,1
303,"Astronomija i astrofizika",1820,"Izrada doktorske disertacije 4","sep4",2019,10.000,1
303,"Astronomija i astrofizika",1824,"Specijalne metode obrade posmatranja","jan2",2019,10.000,1
303,"Astronomija i astrofizika",1824,"Specijalne metode obrade posmatranja","sep1",2016,9.000,1
303,"Astronomija i astrofizika",1824,"Specijalne metode obrade posmatranja","sep1",2017,10.000,1
303,"Astronomija i astrofizika",1824,"Specijalne metode obrade posmatranja","sep2",2019,9.000,1
303,"Astronomija i astrofizika",1825,"Magnetohidrodinamika","sep1",2018,10.000,1
303,"Astronomija i astrofizika",1827,"Fizika Sunca","sep1",2019,10.000,1
303,"Astronomija i astrofizika",1829,"Fizika zvezda","sep1",2015,8.000,1
303,"Astronomija i astrofizika",1830,"Astronomska spektroskopija","jun1",2019,10.000,1
303,"Astronomija i astrofizika",1830,"Astronomska spektroskopija","sep1",2016,10.000,1
303,"Astronomija i astrofizika",1830,"Astronomska spektroskopija","sep1",2017,9.500,1
303,"Astronomija i astrofizika",1833,"Odabrana poglavlja vangalakticke astronomije","sep2",2015,9.500,1
303,"Astronomija i astrofizika",1833,"Odabrana poglavlja vangalakticke astronomije","sep2",2016,10.000,1
303,"Astronomija i astrofizika",1833,"Odabrana poglavlja vangalakticke astronomije","sep2",2019,10.000,1
303,"Astronomija i astrofizika",1834,"Aktivna galakticka jezgra","jun1",2015,10.000,1
303,"Astronomija i astrofizika",1834,"Aktivna galakticka jezgra","jun1",2019,10.000,1
303,"Astronomija i astrofizika",1834,"Aktivna galakticka jezgra","jun2",2016,10.000,1
303,"Astronomija i astrofizika",1834,"Aktivna galakticka jezgra","sep2",2019,10.000,1
303,"Astronomija i astrofizika",1836,"Odabrana poglavlja savremene kosmologije","sep1",2016,9.000,1
303,"Astronomija i astrofizika",1836,"Odabrana poglavlja savremene kosmologije","sep1",2017,10.000,1
303,"Astronomija i astrofizika",1836,"Odabrana poglavlja savremene kosmologije","sep3",2019,10.000,1
303,"Astronomija i astrofizika",1838,"Fizika medjuzvezdane materije","jan1",2015,8.000,1
303,"Astronomija i astrofizika",1838,"Fizika medjuzvezdane materije","jan2",2017,10.000,1
303,"Astronomija i astrofizika",1838,"Fizika medjuzvezdane materije","jan2",2018,9.000,1
303,"Astronomija i astrofizika",1838,"Fizika medjuzvezdane materije","sep1",2015,9.000,1
303,"Astronomija i astrofizika",1838,"Fizika medjuzvezdane materije","sep1",2017,10.000,1
303,"Astronomija i astrofizika",1838,"Fizika medjuzvezdane materije","sep3",2019,9.000,1
303,"Astronomija i astrofizika",1839,"Evolucija ostataka supernovih","jun1",2015,10.000,1
303,"Astronomija i astrofizika",1839,"Evolucija ostataka supernovih","sep1",2018,9.000,1
303,"Astronomija i astrofizika",1841,"Tesni dvojni sistemi","sep1",2017,9.000,1
303,"Astronomija i astrofizika",1843,"Odabrana poglavlja astronomije","jun1",2016,8.000,1
303,"Astronomija i astrofizika",1846,"Satelitska astrogeodezija","sep1",2018,10.000,1
303,"Astronomija i astrofizika",1849,"Galakticka astronomija","jan1",2016,10.000,1
303,"Astronomija i astrofizika",1849,"Galakticka astronomija","sep1",2016,10.000,1
303,"Astronomija i astrofizika",1849,"Galakticka astronomija","sep2",2015,10.000,1
303,"Astronomija i astrofizika",1850,"Novi instrumenti i metode u astronomiji","sep1",2016,8.000,1
303,"Astronomija i astrofizika",1851,"Analiticke metode nebeske mehanike","jan2",2018,9.000,1
303,"Astronomija i astrofizika",1852,"Numericke metode nebeske mehanike","sep1",2018,10.000,1
303,"Astronomija i astrofizika",1852,"Numericke metode nebeske mehanike","sep1",2019,9.000,1
303,"Astronomija i astrofizika",1853,"Teorija kretanja Zemljinih vestackih satelita","jun1",2017,9.000,1
303,"Astronomija i astrofizika",1853,"Teorija kretanja Zemljinih vestackih satelita","sep1",2019,10.000,1
303,"Astronomija i astrofizika",1853,"Teorija kretanja Zemljinih vestackih satelita","sep2",2018,10.000,1
302,"Informatika",1865,"Izrada doktorske disertacije 2","jun2",2018,7.000,1
302,"Informatika",1865,"Izrada doktorske disertacije 2","sep2",2017,8.000,1
302,"Informatika",1865,"Izrada doktorske disertacije 2","sep2",2018,9.000,1
101,"Matematika",1877,"Geometrija 2","jan1",2015,7.500,4
101,"Matematika",1877,"Geometrija 2","jan1",2016,5.907,4
101,"Matematika",1877,"Geometrija 2","jan1",2017,6.060,4
101,"Matematika",1877,"Geometrija 2","jan1",2018,6.261,4
101,"Matematika",1877,"Geometrija 2","jan1",2019,5.438,4
101,"Matematika",1877,"Geometrija 2","jan2",2015,5.000,4
101,"Matematika",1877,"Geometrija 2","jan2",2016,7.385,4
101,"Matematika",1877,"Geometrija 2","jan2",2017,8.500,4
101,"Matematika",1877,"Geometrija 2","jan2",2018,7.889,4
101,"Matematika",1877,"Geometrija 2","jan2",2019,7.875,4
101,"Matematika",1877,"Geometrija 2","jun1",2015,5.000,4
101,"Matematika",1877,"Geometrija 2","jun1",2016,9.000,4
101,"Matematika",1877,"Geometrija 2","jun1",2017,7.944,4
101,"Matematika",1877,"Geometrija 2","jun1",2018,8.200,4
101,"Matematika",1877,"Geometrija 2","jun1",2019,5.914,4
101,"Matematika",1877,"Geometrija 2","sep1",2015,5.000,4
101,"Matematika",1877,"Geometrija 2","sep1",2016,7.956,4
101,"Matematika",1877,"Geometrija 2","sep1",2017,7.475,4
101,"Matematika",1877,"Geometrija 2","sep1",2018,7.231,4
101,"Matematika",1877,"Geometrija 2","sep1",2019,5.944,4
101,"Matematika",1877,"Geometrija 2","sep2",2019,5.371,4
101,"Matematika",1877,"Geometrija 2","sep3",2019,6.195,4
101,"Matematika",1878,"Algebra 1","jan1",2015,10.000,3
101,"Matematika",1878,"Algebra 1","jan1",2016,6.927,3
101,"Matematika",1878,"Algebra 1","jan1",2017,6.000,3
101,"Matematika",1878,"Algebra 1","jan1",2018,6.438,3
101,"Matematika",1878,"Algebra 1","jan1",2019,6.371,3
101,"Matematika",1878,"Algebra 1","jan2",2015,5.000,3
101,"Matematika",1878,"Algebra 1","jan2",2016,6.424,3
101,"Matematika",1878,"Algebra 1","jan2",2017,6.524,3
101,"Matematika",1878,"Algebra 1","jan2",2018,6.228,3
101,"Matematika",1878,"Algebra 1","jan2",2019,5.705,3
101,"Matematika",1878,"Algebra 1","jun1",2016,5.581,3
101,"Matematika",1878,"Algebra 1","jun1",2017,6.038,3
101,"Matematika",1878,"Algebra 1","jun1",2018,5.385,3
101,"Matematika",1878,"Algebra 1","jun1",2019,5.415,3
101,"Matematika",1878,"Algebra 1","sep1",2016,5.654,3
101,"Matematika",1878,"Algebra 1","sep1",2017,5.568,3
101,"Matematika",1878,"Algebra 1","sep1",2018,5.588,3
101,"Matematika",1878,"Algebra 1","sep1",2019,5.267,3
101,"Matematika",1878,"Algebra 1","sep2",2019,5.759,3
101,"Matematika",1878,"Algebra 1","sep3",2019,5.743,3
101,"Matematika",1881,"Geometrija 3","janps",2019,6.000,4
101,"Matematika",1881,"Geometrija 3","jun1",2015,5.000,4
101,"Matematika",1881,"Geometrija 3","jun1",2016,6.293,4
101,"Matematika",1881,"Geometrija 3","jun1",2017,6.724,4
101,"Matematika",1881,"Geometrija 3","jun1",2018,6.533,4
101,"Matematika",1881,"Geometrija 3","jun1",2019,5.429,4
101,"Matematika",1881,"Geometrija 3","jun2",2015,5.000,4
101,"Matematika",1881,"Geometrija 3","jun2",2016,6.000,4
101,"Matematika",1881,"Geometrija 3","jun2",2017,6.692,4
101,"Matematika",1881,"Geometrija 3","jun2",2018,5.815,4
101,"Matematika",1881,"Geometrija 3","jun2",2019,5.381,4
101,"Matematika",1881,"Geometrija 3","sep1",2015,5.000,4
101,"Matematika",1881,"Geometrija 3","sep1",2016,6.893,4
101,"Matematika",1881,"Geometrija 3","sep1",2017,6.083,4
101,"Matematika",1881,"Geometrija 3","sep1",2018,5.644,4
101,"Matematika",1881,"Geometrija 3","sep1",2019,5.915,4
101,"Matematika",1881,"Geometrija 3","sep2",2015,5.000,4
101,"Matematika",1881,"Geometrija 3","sep2",2016,6.294,4
101,"Matematika",1881,"Geometrija 3","sep2",2017,6.357,4
101,"Matematika",1881,"Geometrija 3","sep2",2018,6.577,4
101,"Matematika",1881,"Geometrija 3","sep2",2019,5.794,4
101,"Matematika",1881,"Geometrija 3","sep3",2019,6.975,4
101,"Matematika",1882,"Uvod u numericku matematiku","janps",2019,6.100,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun1",2015,5.000,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun1",2016,7.190,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun1",2017,7.483,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun1",2018,7.450,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun1",2019,5.290,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun2",2015,5.000,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun2",2016,7.049,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun2",2017,6.082,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun2",2018,6.458,3
101,"Matematika",1882,"Uvod u numericku matematiku","jun2",2019,5.596,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep1",2015,5.000,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep1",2016,6.214,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep1",2017,6.108,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep1",2018,6.681,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep1",2019,6.212,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep2",2015,5.000,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep2",2016,6.895,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep2",2017,5.640,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep2",2018,5.862,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep2",2019,5.769,3
101,"Matematika",1882,"Uvod u numericku matematiku","sep3",2019,6.417,3
101,"Matematika",1883,"Diskretna matematika","jan1",2016,7.520,2
101,"Matematika",1883,"Diskretna matematika","jan1",2017,7.267,2
101,"Matematika",1883,"Diskretna matematika","jan1",2018,7.969,2
101,"Matematika",1883,"Diskretna matematika","jan1",2019,6.027,2
101,"Matematika",1883,"Diskretna matematika","jan2",2016,5.800,2
101,"Matematika",1883,"Diskretna matematika","jan2",2017,6.400,2
101,"Matematika",1883,"Diskretna matematika","jan2",2018,5.375,2
101,"Matematika",1883,"Diskretna matematika","jan2",2019,5.833,2
101,"Matematika",1883,"Diskretna matematika","jun1",2016,6.778,2
101,"Matematika",1883,"Diskretna matematika","jun1",2017,6.875,2
101,"Matematika",1883,"Diskretna matematika","jun1",2018,6.625,2
101,"Matematika",1883,"Diskretna matematika","jun1",2019,5.667,2
101,"Matematika",1883,"Diskretna matematika","sep1",2016,5.500,2
101,"Matematika",1883,"Diskretna matematika","sep1",2017,6.333,2
101,"Matematika",1883,"Diskretna matematika","sep1",2018,5.579,2
101,"Matematika",1883,"Diskretna matematika","sep1",2019,5.800,2
101,"Matematika",1883,"Diskretna matematika","sep2",2019,5.625,2
101,"Matematika",1883,"Diskretna matematika","sep3",2019,5.000,2
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan1",2015,5.000,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan1",2016,7.387,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan1",2017,7.696,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan1",2018,6.974,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan1",2019,5.567,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan2",2015,10.000,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan2",2016,6.375,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan2",2017,6.677,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan2",2018,6.333,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jan2",2019,6.471,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jun1",2015,5.000,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jun1",2016,6.250,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jun1",2017,6.771,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jun1",2018,6.895,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","jun1",2019,6.217,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep1",2015,5.000,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep1",2016,6.182,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep1",2017,6.235,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep1",2018,6.571,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep1",2019,5.333,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep2",2019,7.000,3
101,"Matematika",1884,"Uvod u finansijsku matematiku","sep3",2019,8.000,3
101,"Matematika",1885,"Uvod u filozofiju","jun1",2016,9.071,1
101,"Matematika",1885,"Uvod u filozofiju","jun1",2017,9.417,1
101,"Matematika",1885,"Uvod u filozofiju","jun1",2018,9.129,1
101,"Matematika",1885,"Uvod u filozofiju","jun1",2019,9.250,1
101,"Matematika",1885,"Uvod u filozofiju","jun2",2015,5.000,1
101,"Matematika",1885,"Uvod u filozofiju","jun2",2016,9.625,1
101,"Matematika",1885,"Uvod u filozofiju","jun2",2017,9.375,1
101,"Matematika",1885,"Uvod u filozofiju","jun2",2018,10.000,1
101,"Matematika",1885,"Uvod u filozofiju","jun2",2019,9.800,1
101,"Matematika",1885,"Uvod u filozofiju","sep1",2016,9.800,1
101,"Matematika",1885,"Uvod u filozofiju","sep1",2017,9.400,1
101,"Matematika",1885,"Uvod u filozofiju","sep1",2018,9.400,1
101,"Matematika",1885,"Uvod u filozofiju","sep1",2019,9.000,1
101,"Matematika",1885,"Uvod u filozofiju","sep2",2015,10.000,1
101,"Matematika",1885,"Uvod u filozofiju","sep2",2016,9.000,1
