INDEKS,SKGODINA,OZNAKAROKA,BROJ_POLOZENIH_PREDMETA_U_DATOM_ROKU,PROSEK_STUDENTA_U_DATOM_ROKU_ZA_POLOZENE_ISPITE,PROSEK_STUDENTA
20150055,2015,jan1,1,8,8
20150056,2015,jan1,3,9,7.62790697674419
20150056,2015,jan2,2,8,7.62790697674419
20150056,2015,jun1,2,9,7.62790697674419
20150056,2015,jun2,2,6.5,7.62790697674419
20150056,2015,sep1,1,10,7.62790697674419
20150056,2016,jan1,3,8.33333333333333,7.62790697674419
20150056,2016,jan2,1,6,7.62790697674419
20150056,2016,jun1,2,8,7.62790697674419
20150056,2016,jun2,2,7,7.62790697674419
20150056,2016,sep1,1,6,7.62790697674419
20150056,2017,jan1,1,8,7.62790697674419
20150056,2017,jan2,2,6.5,7.62790697674419
20150056,2017,jun1,2,7.5,7.62790697674419
20150056,2017,jun2,1,6,7.62790697674419
20150056,2017,sep1,1,7,7.62790697674419
20150056,2017,sep2,1,6,7.62790697674419
20150056,2018,jan1,3,9.33333333333333,7.62790697674419
20150056,2018,jan2,3,7.33333333333333,7.62790697674419
20150056,2018,jun1,2,8.5,7.62790697674419
20150056,2018,jun2,1,9,7.62790697674419
20150056,2018,sep1,3,7.33333333333333,7.62790697674419
20150056,2019,jan2,1,6,7.62790697674419
20150056,2019,janps,1,6,7.62790697674419
20150056,2019,jun1,1,6,7.62790697674419
20150056,2019,jun2,1,6,7.62790697674419
20150057,2015,jan1,1,8,7.4
20150057,2015,jan2,3,7.33333333333333,7.4
20150057,2015,jun1,4,7,7.4
20150057,2015,jun2,2,8,7.4
20150058,2015,jan1,4,8.75,8.90697674418605
20150058,2015,jan2,2,9.5,8.90697674418605
20150058,2015,jun1,3,7.33333333333333,8.90697674418605
20150058,2015,jun2,1,10,8.90697674418605
20150058,2016,jan1,3,9,8.90697674418605
20150058,2016,jan2,2,9,8.90697674418605
20150058,2016,jun1,4,9.25,8.90697674418605
20150058,2016,jun2,1,8,8.90697674418605
20150058,2017,jan1,1,8,8.90697674418605
20150058,2017,jan2,3,7.66666666666667,8.90697674418605
20150058,2017,jun1,5,8.8,8.90697674418605
20150058,2017,jun2,1,9,8.90697674418605
20150058,2018,jan1,4,9.25,8.90697674418605
20150058,2018,jan2,2,10,8.90697674418605
20150058,2018,jun1,5,9.4,8.90697674418605
20150058,2018,jun2,1,9,8.90697674418605
20150058,2018,sep1,1,10,8.90697674418605
20150059,2015,jan1,2,8,7.44444444444444
20150059,2015,jun1,2,7,7.44444444444444
20150059,2016,jun1,1,7,7.44444444444444
20150059,2016,jun2,1,8,7.44444444444444
20150059,2016,sep1,2,6.5,7.44444444444444
20150059,2017,jan2,1,9,7.44444444444444
20150060,2015,jan1,5,8,7.76190476190476
20150060,2015,jun1,2,7.5,7.76190476190476
20150060,2015,jun2,3,6.33333333333333,7.76190476190476
20150060,2016,jan1,1,8,7.76190476190476
20150060,2016,jan2,1,7,7.76190476190476
20150060,2016,jun1,6,8.66666666666667,7.76190476190476
20150060,2016,sep2,1,6,7.76190476190476
20150060,2017,jan2,2,8,7.76190476190476
20150060,2017,jun1,4,7.75,7.76190476190476
20150060,2017,jun2,1,6,7.76190476190476
20150060,2017,sep1,2,7,7.76190476190476
20150060,2018,jan1,2,8,7.76190476190476
20150060,2018,jan2,2,8,7.76190476190476
20150060,2018,jun1,5,8.4,7.76190476190476
20150060,2018,jun2,3,7.33333333333333,7.76190476190476
20150060,2018,sep1,2,8,7.76190476190476
20150061,2015,jan1,1,9,7.26666666666667
20150061,2015,jan2,1,9,7.26666666666667
20150061,2015,sep1,1,7,7.26666666666667
20150061,2015,sep2,1,6,7.26666666666667
20150061,2016,jan2,1,6,7.26666666666667
20150061,2016,jun1,2,6,7.26666666666667
20150061,2016,jun2,3,6.33333333333333,7.26666666666667
20150061,2017,jan1,1,6,7.26666666666667
20150061,2017,jun1,1,10,7.26666666666667
20150061,2017,jun2,1,9,7.26666666666667
20150061,2018,jan2,1,8,7.26666666666667
20150061,2018,jun2,1,8,7.26666666666667
20150062,2015,sep1,1,10,9.6
20150062,2015,sep2,3,9.66666666666667,9.6
20150062,2017,jan1,1,9,9.6
20150063,2015,jan1,2,9,9
20150064,2015,jan1,1,7,7.48387096774194
20150064,2015,jan2,1,9,7.48387096774194
20150064,2015,jun1,1,9,7.48387096774194
20150064,2015,jun2,1,7,7.48387096774194
20150064,2016,jan1,1,8,7.48387096774194
20150064,2016,jan2,2,6,7.48387096774194
20150064,2016,jun1,2,9,7.48387096774194
20150064,2016,sep1,2,8,7.48387096774194
20150064,2016,sep2,1,7,7.48387096774194
20150064,2017,jan1,3,7.66666666666667,7.48387096774194
20150064,2017,jun1,1,10,7.48387096774194
20150064,2017,sep1,1,8,7.48387096774194
20150064,2018,jan1,2,7,7.48387096774194
20150064,2018,jun1,1,7,7.48387096774194
20150064,2018,jun2,2,8,7.48387096774194
20150064,2018,sep1,2,7,7.48387096774194
20150064,2019,jan2,1,6,7.48387096774194
20150064,2019,jun1,1,9,7.48387096774194
20150064,2019,sep1,2,6,7.48387096774194
20150064,2019,sep2,1,7,7.48387096774194
20150064,2019,sep3,2,6.5,7.48387096774194
20150065,2015,jan1,1,10,7.68292682926829
20150065,2015,jan2,2,7,7.68292682926829
20150065,2015,jun1,2,9,7.68292682926829
20150065,2015,sep1,1,6,7.68292682926829
20150065,2016,jan1,1,7,7.68292682926829
20150065,2016,jan2,1,7,7.68292682926829
20150065,2016,jun1,3,8.33333333333333,7.68292682926829
20150065,2016,jun2,1,6,7.68292682926829
20150065,2016,sep1,2,8,7.68292682926829
20150065,2016,sep2,1,10,7.68292682926829
20150065,2017,jun1,1,6,7.68292682926829
20150065,2017,jun2,2,9,7.68292682926829
20150065,2017,sep1,3,7.66666666666667,7.68292682926829
20150065,2017,sep2,1,7,7.68292682926829
20150065,2018,jan1,1,9,7.68292682926829
20150065,2018,jan2,1,8,7.68292682926829
20150065,2018,jun1,1,7,7.68292682926829
20150065,2018,jun2,2,7.5,7.68292682926829
20150065,2018,sep1,3,7,7.68292682926829
20150065,2018,sep2,2,8.5,7.68292682926829
20150065,2019,jan1,1,7,7.68292682926829
20150065,2019,jan2,2,7.5,7.68292682926829
20150065,2019,jun1,3,7,7.68292682926829
20150065,2019,sep1,3,7.33333333333333,7.68292682926829
20150066,2015,jan1,4,9.25,8.575
20150066,2015,jan2,1,7,8.575
20150066,2015,jun1,5,9.2,8.575
20150066,2016,jan1,3,8.66666666666667,8.575
20150066,2016,jan2,2,9,8.575
20150066,2016,jun1,4,9.25,8.575
20150066,2016,sep2,1,9,8.575
20150066,2017,jan1,3,7.66666666666667,8.575
20150066,2017,jan2,1,7,8.575
20150066,2017,jun1,2,8.5,8.575
20150066,2017,jun2,1,6,8.575
20150066,2017,sep2,1,6,8.575
20150066,2018,jan1,3,8.33333333333333,8.575
20150066,2018,jan2,1,7,8.575
20150066,2018,jun1,4,8.5,8.575
20150066,2018,sep1,3,9.33333333333333,8.575
20150066,2018,sep2,1,10,8.575
20150069,2015,jan1,3,10,10
20150069,2015,jun1,4,10,10
20150069,2016,jan1,4,10,10
20150069,2016,jun1,3,10,10
20150069,2016,jun2,2,10,10
20150069,2017,jan1,3,10,10
20150069,2017,jan2,2,10,10
20150069,2017,jun1,5,10,10
20150069,2017,sep2,3,10,10
20150069,2018,jan1,1,10,10
20150069,2018,jan2,3,10,10
20150069,2018,jun1,4,10,10
20150069,2018,jun2,2,10,10
20150069,2018,sep1,1,10,10
20150070,2015,jan2,3,6.66666666666667,7
20150070,2015,jun1,2,6,7
20150070,2015,jun2,2,8,7
20150070,2015,sep1,2,8,7
20150070,2016,jan1,1,7,7
20150070,2016,jan2,1,6,7
20150070,2016,jun1,4,7.5,7
20150070,2016,jun2,1,8,7
20150070,2016,sep1,1,9,7
20150070,2017,jan2,2,6.5,7
20150070,2017,jun1,1,7,7
20150070,2017,jun2,2,6.5,7
20150070,2017,sep1,1,6,7
20150070,2017,sep2,2,6,7
20150071,2015,jan1,3,9.66666666666667,9.65
20150071,2015,jun1,2,10,9.65
20150071,2015,jun2,1,9,9.65
20150071,2015,sep1,1,10,9.65
20150071,2016,jan1,2,9.5,9.65
20150071,2016,jan2,1,10,9.65
20150071,2016,jun1,2,10,9.65
20150071,2016,jun2,2,10,9.65
20150071,2016,sep1,2,9,9.65
20150071,2017,jan1,1,10,9.65
20150071,2017,jan2,3,9.33333333333333,9.65
20150071,2017,jun1,4,10,9.65
20150071,2017,jun2,1,10,9.65
20150071,2017,sep1,1,10,9.65
20150071,2018,jan1,3,9.66666666666667,9.65
20150071,2018,jan2,2,8.5,9.65
20150071,2018,jun1,5,9.8,9.65
20150071,2018,sep1,2,9.5,9.65
20150071,2019,jan1,1,9,9.65
20150071,2019,jun1,1,10,9.65
20150072,2016,jan1,1,6,6
20150073,2015,jan1,1,9,7.05263157894737
20150073,2015,jun1,1,7,7.05263157894737
20150073,2015,sep1,1,6,7.05263157894737
20150073,2016,jan1,2,7,7.05263157894737
20150073,2016,jun1,1,7,7.05263157894737
20150073,2016,sep2,2,6,7.05263157894737
20150073,2017,sep1,1,9,7.05263157894737
20150073,2017,sep2,1,6,7.05263157894737
20150073,2018,jan2,1,7,7.05263157894737
20150073,2018,jun2,1,7,7.05263157894737
20150073,2019,jan1,1,8,7.05263157894737
20150073,2019,jan2,1,8,7.05263157894737
20150073,2019,jun1,2,8,7.05263157894737
20150073,2019,sep1,1,6,7.05263157894737
20150073,2019,sep2,1,6,7.05263157894737
20150073,2019,sep3,1,6,7.05263157894737
20150074,2015,jan1,1,10,7
20150074,2015,jun1,1,6,7
20150074,2015,jun2,1,6,7
20150074,2015,sep1,3,7,7
20150074,2015,sep2,1,6,7
20150074,2016,jun2,2,7.5,7
20150074,2016,sep1,2,7,7
20150074,2016,sep2,1,6,7
20150074,2017,jan1,1,8,7
20150074,2017,jan2,1,7,7
20150074,2017,jun1,4,7.25,7
20150074,2017,sep1,2,7.5,7
20150074,2018,sep2,1,6,7
20150074,2019,jan2,1,6,7
20150074,2019,jun1,2,6.5,7
20150074,2019,jun2,2,7,7
20150075,2015,jan1,1,7,7.17391304347826
20150075,2015,jan2,1,7,7.17391304347826
20150075,2015,jun1,4,6.75,7.17391304347826
20150075,2015,jun2,1,6,7.17391304347826
20150075,2015,sep2,1,7,7.17391304347826
20150075,2016,jan2,2,8,7.17391304347826
20150075,2016,jun1,1,8,7.17391304347826
20150075,2016,jun2,1,8,7.17391304347826
20150075,2016,sep1,2,8,7.17391304347826
20150075,2016,sep2,1,6,7.17391304347826
20150075,2017,jun1,1,6,7.17391304347826
20150075,2017,jun2,1,6,7.17391304347826
20150075,2017,sep1,2,6,7.17391304347826
20150075,2017,sep2,1,6,7.17391304347826
20150075,2018,jan1,1,10,7.17391304347826
20150075,2018,jan2,1,8,7.17391304347826
20150075,2018,jun1,1,9,7.17391304347826
20150076,2015,jan1,1,9,7.18421052631579
20150076,2015,jan2,1,6,7.18421052631579
20150076,2015,jun2,1,8,7.18421052631579
20150076,2015,sep1,3,6.33333333333333,7.18421052631579
20150076,2016,jan1,2,6.5,7.18421052631579
20150076,2016,jun1,1,6,7.18421052631579
20150076,2016,sep1,1,7,7.18421052631579
20150076,2016,sep2,3,6.33333333333333,7.18421052631579
20150076,2017,jan1,3,7,7.18421052631579
20150076,2017,jun1,2,8.5,7.18421052631579
20150076,2017,jun2,1,8,7.18421052631579
20150076,2017,sep1,3,6.33333333333333,7.18421052631579
20150076,2018,jan1,1,6,7.18421052631579
20150076,2018,jan2,1,8,7.18421052631579
20150076,2018,jun1,3,8,7.18421052631579
20150076,2018,sep1,3,7.66666666666667,7.18421052631579
20150076,2018,sep2,2,9,7.18421052631579
20150076,2019,jan1,1,7,7.18421052631579
20150076,2019,jan2,1,6,7.18421052631579
20150076,2019,jun1,2,7.5,7.18421052631579
20150076,2019,jun2,1,8,7.18421052631579
20150076,2019,sep1,1,6,7.18421052631579
20150077,2015,jan1,1,6,6.66666666666667
20150077,2015,jan2,1,7,6.66666666666667
20150077,2015,jun2,1,7,6.66666666666667
20150078,2015,jan1,1,9,9
20150079,2015,jan1,1,9,6.71428571428571
20150079,2015,jun1,1,6,6.71428571428571
20150079,2015,sep1,1,6,6.71428571428571
20150079,2016,jan1,1,8,6.71428571428571
20150079,2016,jun2,1,7,6.71428571428571
20150079,2016,sep1,1,6,6.71428571428571
20150079,2017,jan1,1,6,6.71428571428571
20150079,2017,jan2,1,7,6.71428571428571
20150079,2017,jun2,1,7,6.71428571428571
20150079,2017,sep2,2,6.5,6.71428571428571
20150079,2018,jan2,1,6,6.71428571428571
20150079,2018,jun1,1,7,6.71428571428571
20150079,2018,sep1,1,6,6.71428571428571
20150080,2015,jan2,1,7,6.91304347826087
20150080,2015,jun1,1,7,6.91304347826087
20150080,2015,sep2,3,6.33333333333333,6.91304347826087
20150080,2016,jan2,1,6,6.91304347826087
20150080,2016,jun1,1,8,6.91304347826087
20150080,2016,sep1,1,6,6.91304347826087
20150080,2016,sep2,1,6,6.91304347826087
20150080,2017,jan1,1,6,6.91304347826087
20150080,2017,sep1,2,6,6.91304347826087
20150080,2017,sep2,1,6,6.91304347826087
20150080,2018,jan2,3,7.33333333333333,6.91304347826087
20150080,2018,sep1,1,10,6.91304347826087
20150080,2018,sep2,1,6,6.91304347826087
20150080,2019,jan2,1,8,6.91304347826087
20150080,2019,janps,1,6,6.91304347826087
20150080,2019,jun1,1,10,6.91304347826087
20150080,2019,jun2,1,6,6.91304347826087
20150080,2019,sep1,1,8,6.91304347826087
20150082,2015,jan1,2,8.5,7.125
20150082,2015,jun2,1,7,7.125
20150082,2015,sep1,1,7,7.125
20150082,2016,jan2,2,7.5,7.125
20150082,2016,jun1,1,6,7.125
20150082,2016,jun2,2,7.5,7.125
20150082,2016,sep2,1,6,7.125
20150082,2017,jan1,1,7,7.125
20150082,2017,jan2,2,6.5,7.125
20150082,2017,jun1,2,7.5,7.125
20150082,2017,sep2,1,6,7.125
20150083,2015,jan1,1,7,7
20150084,2015,jan1,2,9.5,8.19354838709677
20150084,2015,jun1,1,10,8.19354838709677
20150084,2015,sep1,2,8,8.19354838709677
20150084,2015,sep2,2,9,8.19354838709677
20150084,2016,jun2,1,10,8.19354838709677
20150084,2016,sep1,3,8,8.19354838709677
20150084,2016,sep2,3,6.66666666666667,8.19354838709677
20150084,2017,jan1,1,8,8.19354838709677
20150084,2017,jun1,2,9,8.19354838709677
20150084,2017,sep1,2,8,8.19354838709677
20150084,2017,sep2,3,7.66666666666667,8.19354838709677
20150084,2018,jan2,2,8,8.19354838709677
20150084,2018,jun1,1,7,8.19354838709677
20150084,2018,sep1,2,9.5,8.19354838709677
20150084,2019,janps,1,8,8.19354838709677
20150084,2019,jun1,1,8,8.19354838709677
20150084,2019,sep1,1,7,8.19354838709677
20150084,2019,sep3,1,7,8.19354838709677
20150085,2015,jan1,1,10,7.71428571428571
20150085,2015,jan2,1,6,7.71428571428571
20150085,2015,jun1,1,7,7.71428571428571
20150085,2016,jan2,1,6,7.71428571428571
20150085,2016,jun1,3,7,7.71428571428571
20150085,2016,sep1,1,6,7.71428571428571
20150085,2017,jan1,2,8,7.71428571428571
20150085,2017,jan2,1,7,7.71428571428571
20150085,2017,jun1,2,10,7.71428571428571
20150085,2017,sep1,1,9,7.71428571428571
20150086,2015,jan1,2,8.5,7.61111111111111
20150086,2015,jan2,1,7,7.61111111111111
20150086,2015,jun1,1,7,7.61111111111111
20150086,2015,sep1,1,6,7.61111111111111
20150086,2015,sep2,1,8,7.61111111111111
20150086,2016,jan1,1,7,7.61111111111111
20150086,2016,jan2,2,7,7.61111111111111
20150086,2016,jun1,1,8,7.61111111111111
20150086,2016,sep1,2,8,7.61111111111111
20150086,2016,sep2,1,7,7.61111111111111
20150086,2017,jan1,2,8.5,7.61111111111111
20150086,2017,jan2,1,8,7.61111111111111
20150086,2017,jun1,1,9,7.61111111111111
20150086,2017,jun2,1,7,7.61111111111111
20150086,2017,sep2,1,6,7.61111111111111
20150086,2018,jan2,2,8,7.61111111111111
20150086,2018,jun1,3,7,7.61111111111111
20150086,2018,jun2,1,9,7.61111111111111
20150086,2018,sep1,2,8,7.61111111111111
20150086,2018,sep2,1,7,7.61111111111111
20150086,2019,jan2,1,7,7.61111111111111
20150086,2019,jun1,1,6,7.61111111111111
20150086,2019,jun2,1,8,7.61111111111111
20150086,2019,sep1,3,7.66666666666667,7.61111111111111
20150086,2019,sep3,2,8.5,7.61111111111111
20150087,2015,jan1,2,8.5,7.22222222222222
20150087,2015,jun1,2,7.5,7.22222222222222
20150087,2016,jan1,2,6.5,7.22222222222222
20150087,2016,jun1,1,9,7.22222222222222
20150087,2016,jun2,1,6,7.22222222222222
20150087,2017,jan1,2,7,7.22222222222222
20150087,2017,jun1,2,7,7.22222222222222
20150087,2017,sep1,1,7,7.22222222222222
20150087,2017,sep2,1,6,7.22222222222222
20150087,2018,jan2,2,7.5,7.22222222222222
20150087,2018,jun2,1,6,7.22222222222222
20150087,2018,sep1,1,6,7.22222222222222
20150087,2018,sep2,1,6,7.22222222222222
20150087,2019,jan1,1,7,7.22222222222222
20150087,2019,jan2,1,8,7.22222222222222
20150087,2019,jun1,2,7.5,7.22222222222222
20150087,2019,sep2,1,6,7.22222222222222
20150087,2019,sep3,3,8.33333333333333,7.22222222222222
20150088,2015,jan1,3,7.66666666666667,7.65714285714286
20150088,2015,jun1,1,6,7.65714285714286
20150088,2015,jun2,1,8,7.65714285714286
20150088,2015,sep1,1,7,7.65714285714286
20150088,2016,jan1,3,6.66666666666667,7.65714285714286
20150088,2016,jun1,1,7,7.65714285714286
20150088,2016,jun2,1,7,7.65714285714286
20150088,2016,sep1,2,9,7.65714285714286
20150088,2017,jun1,2,7.5,7.65714285714286
20150088,2017,jun2,1,9,7.65714285714286
20150088,2017,sep1,2,7.5,7.65714285714286
20150088,2018,jan1,1,8,7.65714285714286
20150088,2018,jan2,1,8,7.65714285714286
20150088,2018,jun1,3,8,7.65714285714286
20150088,2018,jun2,1,7,7.65714285714286
20150088,2018,sep1,1,9,7.65714285714286
20150088,2018,sep2,1,9,7.65714285714286
20150088,2019,jan1,1,8,7.65714285714286
20150088,2019,jan2,2,7,7.65714285714286
20150088,2019,jun1,2,7,7.65714285714286
20150088,2019,sep1,1,6,7.65714285714286
20150088,2019,sep2,2,8,7.65714285714286
20150088,2019,sep3,1,10,7.65714285714286
20150089,2015,jan1,2,7.5,7.45833333333333
20150089,2015,jan2,1,7,7.45833333333333
20150089,2015,jun1,1,6,7.45833333333333
20150089,2015,jun2,1,7,7.45833333333333
20150089,2015,sep1,2,8.5,7.45833333333333
20150089,2016,jan1,1,8,7.45833333333333
20150089,2016,jan2,3,7.66666666666667,7.45833333333333
20150089,2016,janps,2,7.5,7.45833333333333
20150089,2016,jun1,2,8,7.45833333333333
20150089,2016,jun2,1,7,7.45833333333333
20150089,2016,sep1,1,7,7.45833333333333
20150089,2017,jan1,2,7,7.45833333333333
20150089,2017,jun1,1,6,7.45833333333333
20150089,2017,sep1,1,10,7.45833333333333
20150089,2017,sep2,1,6,7.45833333333333
20150089,2018,jan1,2,7.5,7.45833333333333
20150090,2015,jan1,5,8,7.72093023255814
20150090,2015,jun1,4,8.25,7.72093023255814
20150090,2015,sep1,1,6,7.72093023255814
20150090,2016,jan1,3,7.66666666666667,7.72093023255814
20150090,2016,jan2,2,6.5,7.72093023255814
20150090,2016,jun1,4,8.5,7.72093023255814
20150090,2016,sep2,1,6,7.72093023255814
20150090,2017,jan2,1,7,7.72093023255814
20150090,2017,jun1,6,6.83333333333333,7.72093023255814
20150090,2017,jun2,1,7,7.72093023255814
20150090,2017,sep1,1,7,7.72093023255814
20150090,2018,jan1,3,9.33333333333333,7.72093023255814
20150090,2018,jan2,4,8.25,7.72093023255814
20150090,2018,jun1,3,8,7.72093023255814
20150090,2018,jun2,3,7.66666666666667,7.72093023255814
20150090,2018,sep1,1,7,7.72093023255814
20150091,2015,jan1,3,8.33333333333333,7.8
20150091,2015,jun1,2,10,7.8
20150091,2015,jun2,1,9,7.8
20150091,2015,sep1,1,7,7.8
20150091,2016,jan1,2,8,7.8
20150091,2016,jan2,1,8,7.8
20150091,2016,jun1,1,10,7.8
20150091,2016,jun2,2,8,7.8
20150091,2016,sep1,1,7,7.8
20150091,2017,jan1,2,8.5,7.8
20150091,2017,jan2,2,6.5,7.8
20150091,2017,jun2,2,6.5,7.8
20150091,2017,sep1,1,7,7.8
20150091,2017,sep2,2,7,7.8
20150091,2018,jan2,3,7,7.8
20150091,2018,jun1,3,8.33333333333333,7.8
20150091,2018,jun2,3,7.66666666666667,7.8
20150091,2018,sep1,3,7.33333333333333,7.8
20150091,2019,jan2,2,8.5,7.8
20150091,2019,janps,1,7,7.8
20150091,2019,jun1,2,7.5,7.8
20150092,2017,jan2,1,7,7
20150093,2015,jan2,4,8.75,7.44444444444444
20150093,2015,jun1,1,8,7.44444444444444
20150093,2015,jun2,1,6,7.44444444444444
20150093,2016,jan2,1,6,7.44444444444444
20150093,2016,sep1,2,6,7.44444444444444
20150095,2015,jan1,2,9.5,7.8421052631579
20150095,2015,jan2,1,9,7.8421052631579
20150095,2015,jun2,1,8,7.8421052631579
20150095,2015,sep1,2,6.5,7.8421052631579
20150095,2015,sep2,1,10,7.8421052631579
20150095,2016,jan1,1,7,7.8421052631579
20150095,2016,jan2,2,7,7.8421052631579
20150095,2016,jun2,2,7.5,7.8421052631579
20150095,2016,sep1,1,6,7.8421052631579
20150095,2016,sep2,1,6,7.8421052631579
20150095,2017,jan1,2,10,7.8421052631579
20150095,2017,jan2,1,8,7.8421052631579
20150095,2017,jun1,3,8.66666666666667,7.8421052631579
20150095,2017,jun2,3,8,7.8421052631579
20150095,2017,sep1,3,6.66666666666667,7.8421052631579
20150095,2018,jan2,1,10,7.8421052631579
20150095,2018,jun1,1,6,7.8421052631579
20150095,2018,jun2,1,8,7.8421052631579
20150095,2018,sep1,4,7.75,7.8421052631579
20150095,2018,sep2,3,8.66666666666667,7.8421052631579
20150095,2019,jan1,1,6,7.8421052631579
20150095,2019,sep2,1,6,7.8421052631579
20150096,2015,jan1,1,9,7.25
20150096,2015,jun1,2,6,7.25
20150096,2016,jan2,1,8,7.25
20150097,2015,jan1,4,9.25,8.6046511627907
20150097,2015,jan2,1,10,8.6046511627907
20150097,2015,jun1,3,8.33333333333333,8.6046511627907
20150097,2015,jun2,2,8.5,8.6046511627907
20150097,2016,jan1,2,8.5,8.6046511627907
20150097,2016,jun1,5,9.2,8.6046511627907
20150097,2016,jun2,1,7,8.6046511627907
20150097,2016,sep1,1,9,8.6046511627907
20150097,2016,sep2,1,10,8.6046511627907
20150097,2017,jan1,2,8.5,8.6046511627907
20150097,2017,jan2,1,8,8.6046511627907
20150097,2017,jun1,2,9,8.6046511627907
20150097,2017,jun2,2,7.5,8.6046511627907
20150097,2017,sep1,2,8.5,8.6046511627907
20150097,2018,jan1,4,8.5,8.6046511627907
20150097,2018,jan2,2,8,8.6046511627907
20150097,2018,jun1,4,8.25,8.6046511627907
20150097,2018,jun2,1,8,8.6046511627907
20150097,2018,sep1,3,8.66666666666667,8.6046511627907
20150098,2015,jan1,5,8.4,8.65116279069767
20150098,2015,jun1,4,8.5,8.65116279069767
20150098,2015,jun2,1,10,8.65116279069767
20150098,2016,jan1,1,9,8.65116279069767
20150098,2016,jan2,2,9,8.65116279069767
20150098,2016,jun1,4,9.75,8.65116279069767
20150098,2016,sep1,1,10,8.65116279069767
20150098,2016,sep2,2,8,8.65116279069767
20150098,2017,jan1,3,8.66666666666667,8.65116279069767
20150098,2017,jan2,1,8,8.65116279069767
20150098,2017,jun1,1,9,8.65116279069767
20150098,2017,jun2,2,7.5,8.65116279069767
20150098,2017,sep1,1,8,8.65116279069767
20150098,2017,sep2,1,6,8.65116279069767
20150098,2018,jan1,3,9,8.65116279069767
20150098,2018,jan2,2,8.5,8.65116279069767
20150098,2018,jun1,5,8.6,8.65116279069767
20150098,2018,jun2,4,8.75,8.65116279069767
20150099,2015,jan1,2,8.5,7.4
20150099,2015,jun1,1,8,7.4
20150099,2016,jan1,1,6,7.4
20150099,2016,jun1,1,6,7.4
20150100,2015,jan1,4,8.25,8.16279069767442
20150100,2015,jan2,2,9.5,8.16279069767442
20150100,2015,jun1,2,6.5,8.16279069767442
20150100,2015,jun2,2,8,8.16279069767442
20150100,2016,jan1,3,7.33333333333333,8.16279069767442
20150100,2016,jan2,1,8,8.16279069767442
20150100,2016,jun1,3,9.66666666666667,8.16279069767442
20150100,2016,jun2,3,8,8.16279069767442
20150100,2017,jan1,3,8,8.16279069767442
20150100,2017,jan2,1,6,8.16279069767442
